,nip_szukany,regon14,nip,nazwa,nazwaskrocona,numerwrejestrzeewidencji,datapowstania,datarozpoczeciadzialalnosci,datawpisudoregon,datazawieszeniadzialalnosci,datawznowieniadzialalnosci,datazaistnieniazmiany,datazakonczeniadzialalnosci,dataskresleniazregon,adsiedzkraj_symbol,adsiedzwojewodztwo_symbol,adsiedzpowiat_symbol,adsiedzgmina_symbol,adsiedzkodpocztowy,adsiedzmiejscowoscpoczty_symbol,adsiedzmiejscowosc_symbol,adsiedzulica_symbol,adsiedznumernieruchomosci,adsiedznumerlokalu,adsiedznietypowemiejscelokalizacji,numertelefonu,numerwewnetrznytelefonu,numerfaksu,adresemail,adresstronyinternetowej,adresemail2,adkorkraj_symbol,adkorwojewodztwo_symbol,adkorpowiat_symbol,adkorgmina_symbol,adkorkodpocztowy,adkormiejscowoscipoczty_symbol,adkormiejscowosc_symbol,adkorulica_symbol,adkornumernieruchomosci,adkornumerlokalu,adkornietypowemiejscelokalizacji,adkornazwapodmiotudokorespondencji,adsiedzkraj_nazwa,adsiedzwojewodztwo_nazwa,adsiedzpowiat_nazwa,adsiedzgmina_nazwa,adsiedzmiejscowosc_nazwa,adsiedzmiejscowoscpoczty_nazwa,adsiedzulica_nazwa,adkorkraj_nazwa,adkorwojewodztwo_nazwa,adkorpowiat_nazwa,adkorgmina_nazwa,adkormiejscowosc_nazwa,adkormiejscowoscpoczty_nazwa,adkorulica_nazwa,podstawowaformaprawna_symbol,szczegolnaformaprawna_symbol,formafinansowania_symbol,formawlasnosci_symbol,organzalozycielski_symbol,organrejestrowy_symbol,rodzajrejestruewidencji_symbol,podstawowaformaprawna_nazwa,szczegolnaformaprawna_nazwa,formafinansowania_nazwa,formawlasnosci_nazwa,organzalozycielski_nazwa,organrejestrowy_nazwa,rodzajrejestruewidencji_nazwa,jednosteklokalnych,datawpisudorejestruewidencji,adkormiejscowoscipoczty_nazwa
114,6591161754,35713992200000,6591161754,POWIATOWY URZĄD PRACY,PUP,,1999-12-20,1999-12-20,,,,2023-02-03,,,PL,12,08,054,32200,0947225,0947225,19834,27,,,0413832501,,,sekretariat@pup-miechow.pl,htps//:miechow.praca.gov.pl,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,miechowski,Miechów,Miechów,Miechów,ul. Henryka Sienkiewicza,,,,,,,,2,430,2,113,260120800,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU MIECHOWSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
115,6811692029,35711816200000,6811692029,POWIATOWY URZĄD PRACY,,,2000-01-01,2000-01-01,,,,2008-11-14,,,PL,12,09,034,32400,0951617,0951617,04247,2,,,012012-3729600,,0120122723501,krmy@praca.gov.pl,www.praca.myslenice.pl,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,myślenicki,Myślenice,Myślenice,Myślenice,ul. Drogowców,,,,,,,,2,430,2,113,260120900,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU MYŚLENICKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
116,7343159991,12024173600000,7343159991,POWIATOWY URZĄD PRACY DLA POWIATU NOWOSĄDECKIEGO W NOWYM SĄCZU,,,2006-04-20,2006-06-01,,,,2008-12-22,,,PL,12,62,011,33300,0959435,0959435,14055,118,,,0184400808,,0184400808,,,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,Nowy Sącz,Nowy Sącz,Nowy Sącz,Nowy Sącz,ul. Nawojowska,,,,,,,,2,430,2,113,260121000,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU NOWOSĄDECKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2006-04-20,
117,7341024270,49202507100000,7341024270,SĄDECKI URZĄD PRACY,,,1993-01-01,1993-01-01,,,,2020-06-01,,,PL,12,62,011,33300,0959435,0959435,26081,55,,,184489282,,184489313,sup@sup.nowysacz.pl,supnowysacz.praca.gov.pl,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,Nowy Sącz,Nowy Sącz,Nowy Sącz,Nowy Sącz,ul. Zielona,,,,,,,,2,430,2,113,270126201,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,PREZYDENT MIASTA NOWY SĄCZ,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
118,7352278100,49199653600000,7352278100,POWIATOWY URZĄD PRACY,P.U.P.,,2000-01-01,2000-01-01,,,,2024-02-01,,,PL,12,11,011,34400,0961538,0961538,22073,14,,,0182665691,,0182669897,KRNT@PRACA.GOV.PL,WWW.NOWYTARG.PRACA.GOV.PL,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,nowotarski,Nowy Targ,Nowy Targ,Nowy Targ,ul. Szpitalna,,,,,,,,2,430,2,113,260121100,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU NOWOTARSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
119,6371045891,35722801100000,6371045891,POWIATOWY URZĄD PRACY W OLKUSZU,,,2000-01-01,2000-01-01,,,,2008-11-17,,,PL,12,12,054,32300,0941777,0941777,12979,2,,,0326430538,,0326434348,krol@praca.gov.pl,www.pup.olkusz.info.pl,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,olkuski,Olkusz,Olkusz,Olkusz,ul. Antoniego Minkiewicza,,,,,,,,2,430,2,113,260121200,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU OLKUSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
120,5491250386,35711341400000,5491250386,POWIATOWY URZĄD PRACY W OŚWIĘCIMIU,PUP,,2000-01-01,2000-01-01,,,,2008-11-07,,,PL,12,13,011,32602,0924997,0924997,25084,10,,,0338444145,232,03384441453212,,,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,oświęcimski,Oświęcim,Oświęcim,Oświęcim,ul. Stanisława Wyspiańskiego,,,,,,,,2,430,2,113,260121300,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU OŚWIĘCIMSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
121,6821533930,35712393800000,6821533930,POWIATOWY URZĄD PRACY W PROSZOWICACH,PUP,,2000-01-11,2000-01-11,,,,2008-11-17,,,PL,12,14,054,32100,0951818,0951818,09796,11,,,0123861080,,0123861691,,,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,proszowicki,Proszowice,Proszowice,Proszowice,ul. Krakowska,,,,,,,,2,430,2,113,260121400,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU PROSZOWICKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-11,
122,5521234536,35711409800000,5521234536,POWIATOWY URZĄD PRACY W SUCHEJ BESKIDZKIEJ,PUP,,2000-01-01,2000-01-01,,,,2008-11-14,,,PL,12,15,021,34200,0925287,0925287,12740,31,,,0338742512,,0338742512,krsu@praca.gov.pl,www.pup.sucha-beskidzka.pl,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,suski,Sucha Beskidzka,Sucha Beskidzka,Sucha Beskidzka,ul. Adama Mickiewicza,,,,,,,,2,430,2,113,260121500,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU SUSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-05,
123,6772133193,35711718000000,6772133193,URZĄD PRACY POWIATU KRAKOWSKIEGO,UPPK,,2000-01-01,2000-01-01,,,,2022-05-01,,,PL,12,06,152,32085,0342108,0342108,23884,48,,,124167472,,126325215,KRKRPOW@UPPK.PL,uppkrakow.praca.gov.pl,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,krakowski,Wielka Wieś,Szyce,Szyce,ul. Wesoła,,,,,,,,2,430,2,113,260120600,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU KRAKOWSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,1,,
124,8731018409,85176311800000,8731018409,POWIATOWY URZĄD PRACY W TARNOWIE,PUP W TARNOWIE,,2000-01-01,2000-01-01,,,,2013-01-17,,,PL,12,63,011,33100,0981570,0981570,45076,3,,,146882300,,146882301,krta@praca.gov.pl,www.up.tarnow.pl,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,Tarnów,Tarnów,Tarnów,Tarnów,pl. Generała Józefa Bema,,,,,,,,2,430,2,113,270126301,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,PREZYDENT MIASTA TARNÓW,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
125,5512128125,35711223100000,5512128125,POWIATOWY URZĄD PRACY W WADOWICACH,PUP,,1999-12-29,2000-01-01,,,,2021-12-15,,,PL,12,18,094,34100,0926921,0926921,12740,27,,,0338232232,,0338232232,upwadowice@gmail.com,www.up.wadowice.pl,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,wadowicki,Wadowice,Wadowice,Wadowice,ul. Adama Mickiewicza,,,,,,,,2,430,2,113,260121800,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU WADOWICKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1999-12-29,
126,6831404714,35712603200000,6831404714,POWIATOWY URZĄD PRACY W WIELICZCE,,,1995-01-01,1995-01-01,,,,2020-08-28,,,PL,12,19,054,32020,0952232,0952232,19834,13A,,,122783998,,122881227,krwi@praca.gov.plsekretariat@pupwieliczka.pl,www.pupwieliczka.pl,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,wielicki,Wieliczka,Wieliczka,Wieliczka,ul. Henryka Sienkiewicza,,,,,,,,2,430,2,113,260121900,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU WIELICKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
127,7361062612,49199878800000,7361062612,POWIATOWY URZĄD PRACY W ZAKOPANEM,,,1993-01-01,1993-01-01,,,,2023-02-22,,,PL,12,17,011,34500,0963773,0963773,21230,14,,,182015479,,182021781,,,,,,,,,,,,,,,,POLSKA,MAŁOPOLSKIE,tatrzański,Zakopane,Zakopane,Zakopane,ul. ks. Józefa Stolarczyka,,,,,,,,2,430,2,113,260121700,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU TATRZAŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
128,5272262656,01636205000000,5272262656,WOJEWÓDZKI URZĄD PRACY W WARSZAWIE,,,2000-06-12,2000-07-01,,,,2024-05-20,,,PL,14,65,188,00872,0919884,0919884,02739,52,,,225784400,,225784407,wup@wup.mazowsze.pl,https://wupwarszawa.praca.gov.pl,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,Warszawa,Wola,Warszawa,Warszawa,ul. Chłodna,,,,,,,,2,431,2,113,250140000,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,WOJEWÓDZKIE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,MARSZAŁEK WOJEWÓDZTWA MAZOWIECKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
129,7981347384,67198432400000,7981347384,POWIATOWY URZĄD PRACY W BIAŁOBRZEGACH,"POW.URZĄD PRACY,BIAŁOBRZEGI",,2000-01-01,2000-01-01,,,,2008-11-03,,,PL,14,01,014,26800,0973286,0973286,20060,5,,,0486132480,,0486134380,WABI@PRACA.GOV.PL,WWW.PUPBIALOBRZEGI,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,białobrzeski,Białobrzegi,Białobrzegi,Białobrzegi,ul. Składowa,,,,,,,,2,430,2,113,260140100,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU BIAŁOBRZESKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
130,5661086320,13043280700000,5661086320,POWIATOWY URZĄD PRACY W CIECHANOWIE,,,2000-01-01,2000-01-01,,,,2020-05-22,,,PL,14,02,011,06410,0930414,0930414,21654,11,,,236730840,,236743662,sekretariat@pup-ciechanow.pl,,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,ciechanowski,Ciechanów,Ciechanów,Ciechanów,ul. Tadeusza Sygietyńskiego,,,,,,,,2,430,2,113,260140200,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU CIECHANOWSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
131,8261405740,71008853100000,8261405740,POWIATOWY URZĄD PRACY W GARWOLINIE,"PUP,GARWOLIN",,1993-01-04,1993-01-04,,,,2018-03-05,,,PL,14,03,011,08400,0975285,0975285,12540,26,,,256852500,,256821787,sekretariat@pup.garwolin.pl,www.garwolin.praca.gov.pl,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,garwoliński,Garwolin,Garwolin,Garwolin,ul. Mazowiecka,,,,,,,,2,430,2,113,260140300,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU GARWOLIŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
132,9710072798,61105328800000,9710072798,POWIATOWY URZĄD PRACY W GOSTYNINIE,,,1993-01-01,1993-01-01,,,,2008-11-06,,,PL,14,04,011,09500,0968977,0968977,16511,66/68,,,0240242354833,,0240242697179,wago@pup-gostynin.pl,http://pup-gostynin.pl,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,gostyniński,Gostynin,Gostynin,Gostynin,ul. Płocka,,,,,,,,2,430,2,113,260140400,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU GOSTYNIŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1993-01-01,
133,5291555282,01618588900000,5291555282,POWIATOWY URZĄD PRACY W GRODZISKU MAZOWIECKIM,,,2000-01-01,2000-01-01,,,,2023-01-02,,,PL,14,05,044,05825,0920380,0920380,32578,30,,,227555586,,,sekretariat@pupgm.internetdsl.pl,www.grodziskmazowiecki.praca.gov.pl,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,grodziski,Grodzisk Mazowiecki,Grodzisk Mazowiecki,Grodzisk Mazowiecki,ul. T. Kościuszki,,,,,,,,2,430,2,113,260300500,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU GRODZISKIEGO (WOJ. WIELKOPOLSKIE),,PODMIOTY UTWORZONE Z MOCY USTAWY,0,,
134,7971670296,67198408600000,7971670296,POWIATOWY URZĄD PRACY W GRÓJCU,"POW.URZĄD PRACY,GRÓJEC",,2000-01-01,2000-01-01,,,,2009-08-01,,,PL,14,06,054,05600,0973352,0973352,10666,4A,,,0486648030,,0486648031,praca@pupgrójec.pl,www.pupgrójec.pl,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,grójecki,Grójec,Grójec,Grójec,ul. Laskowa,,,,,,,,2,430,2,113,260140600,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU GRÓJECKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
135,8121734685,67198369000000,8121734685,POWIATOWY URZĄD PRACY W KOZIENICACH,"POW.URZĄD PRACY,KOZIENICE",,2000-01-01,2000-01-01,,,,2008-11-10,,,PL,14,07,054,26900,0973524,0973524,25963,1,,,0486146691,,0486146691,wako@pracagov.pl,www.pupkozienice.pl,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,kozienicki,Kozienice,Kozienice,Kozienice,ul. Zdziczów,,,,,,,,2,430,2,113,260140700,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU KOZIENICKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
136,5361048628,01621875500000,5361048628,POWIATOWY URZĄD PRACY,,,1991-01-13,2000-02-03,,,,2003-09-10,,,PL,14,08,011,05119,0920806,0920806,19907,11,,,0227742773,222,0227742288,,,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,legionowski,Legionowo,Legionowo,Legionowo,ul. gen. Władysława Sikorskiego,,,,,,,,2,430,2,113,260140800,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU LEGIONOWSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1991-01-13,
137,8111600842,67198450200000,8111600842,POWIATOWY URZĄD PRACY W LIPSKU,"POW.URZĄD PRACY,LIPSKO",,2000-01-01,2000-01-01,,,,2008-11-07,,,PL,14,09,034,27300,0973613,0973613,19253,29,,,0483780552,,048 3782772,WALI@PRACA.GOV.PL,WWW.PUPLIPSKO.PL,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,lipski,Lipsko,Lipsko,Lipsko,ul. Rynek,,,,,,,,2,430,2,113,260140900,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU LIPSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
138,5371618010,03001774400000,5371618010,POWIATOWY URZĄD PRACY W ŁOSICACH,"PUP,ŁOSICE",,1993-01-01,1993-01-01,,,,2008-11-17,,,PL,14,10,024,08200,0922120,0922120,14015,6,,,3573330,,3573330,walo@praca.gov.pl,www.puplosice.one.pl,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,łosicki,Łosice,Łosice,Łosice,ul. Narutowicza,,,,,,,,2,430,2,113,260141000,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU ŁOSICKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1993-01-01,
139,7571008553,55034778100000,7571008553,POWIATOWY URZĄD PRACY,,,1992-12-31,1992-12-31,,,,2014-02-28,,,PL,14,11,011,06200,0966300,0966300,17618,77B,,,7172782,,0297172782,wama@praca.gov.pl,www.pupmakow.eur.pl,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,makowski,Maków Mazowiecki,Maków Mazowiecki,Maków Mazowiecki,ul. Przasnyska,,,,,,,,2,430,2,113,260141100,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU MAKOWSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,1992-12-31,
140,8221491696,71166215600000,8221491696,POWIATOWY URZĄD PRACY W MIŃSKU MAZOWIECKIM,"PUP,MIŃSK MZ",,2000-01-01,2000-01-01,,,,2013-06-01,,,PL,14,12,011,05300,0975687,0975687,17742,4,,,0257592713,,0257582854,wami@praca.gov.pl,www.praca.powiatminski.pl,,,,,,,,,,,,,,POLSKA,MAZOWIECKIE,miński,Mińsk Mazowiecki,Mińsk Mazowiecki,Mińsk Mazowiecki,ul. Przemysłowa,,,,,,,,2,430,2,113,260141200,,000,JEDNOSTKA ORGANIZACYJNA NIEMAJĄCA OSOBOWOŚCI PRAWNEJ,POWIATOWE SAMORZĄDOWE JEDNOSTKI ORGANIZACYJNE,JEDNOSTKA BUDŻETOWA,WŁASNOŚĆ JEDNOSTEK SAMORZĄDU TERYTORIALNEGO LUB SAMORZĄDOWYCH OSÓB PRAWNYCH,STAROSTA POWIATU MIŃSKIEGO,,PODMIOTY UTWORZONE Z MOCY USTAWY,0,2000-01-01,
